Exposure,beta,se,p,anovaF,anovaP,Effect,lowCI,upCI,Outcome,Beta.SE,P,P_signif,anovaP_signif,outcome
Time_235,0.0334008114832439,0.0354157211059076,0.351019910104567,,,Main,-0.0360140018843351,0.102815624850823,SM 39:2;O2,"0 (0, 0.1)",0.351,0.351,,HMDB0240676
Time_(joint),,,,0.475792189975056,0.624700910752195,Main,,,SM 39:2;O2,"NA (NA, NA)",,,0.625,HMDB0240676
Time_120,-0.00132292156533074,0.0311243331476819,0.966298021514044,,,Main,-0.0623266145347873,0.0596807714041259,PC 38:3,"0 (-0.1, 0.1)",0.966,0.966,,HMDB0008047
Time_235,0.0519046680048355,0.0311243331476819,0.102824532959035,,,Main,-0.00909902496462107,0.112908360974292,PC 38:3,"0.1 (0, 0.1)",0.103,0.103,,HMDB0008047
Time_(joint),,,,1.90250966687169,0.161830587757148,Main,,,PC 38:3,"NA (NA, NA)",,,0.162,HMDB0008047
Time_120,0.0657271633496549,0.0450832651725373,0.15230398044994,,,Main,-0.0226360363885181,0.154090363087828,DG 38:5,"0.1 (0, 0.2)",0.152,0.152,,HMDB0007199
Time_235,0.222057424500496,0.0450832651725373,1.35541199636992e-05,,,Main,0.133694224762323,0.310420624238669,DG 38:5,"0.2 (0.1, 0.3)",1.4e-05,1.4e-05***,,HMDB0007199
Time_(joint),,,,12.8033914972112,4.55448632326581e-05,Main,,,DG 38:5,"NA (NA, NA)",,,4.6e-05***,HMDB0007199
Time_120,-0.0510213536107601,0.0267992348202876,0.0637980346405183,,,Main,-0.103547853858524,0.00150514663700361,PC P-33:0,"-0.1 (-0.1, 0)",0.064,0.064,,HMDB0011238
Time_235,-0.0397566496200374,0.0267992348202876,0.145407856670862,,,Main,-0.0922831498678011,0.0127698506277263,PC P-33:0,"0 (-0.1, 0)",0.145,0.145,,HMDB0011238
Time_(joint),,,,2.00068195936059,0.147927943536707,Main,,,PC P-33:0,"NA (NA, NA)",,,0.148,HMDB0011238
Time_120,-0.0117604656646146,0.022793153722468,0.608584764540211,,,Main,-0.0564350469606519,0.0329141156314227,PC O-38:4,"0 (-0.1, 0)",0.609,0.609,,HMDB0013420
Time_235,0.0150684881156837,0.022793153722468,0.512160422752104,,,Main,-0.0296060931803536,0.059743069411721,PC O-38:4,"0 (0, 0.1)",0.512,0.512,,HMDB0013420
Time_(joint),,,,0.696247970708539,0.504112929573222,Main,,,PC O-38:4,"NA (NA, NA)",,,0.504,HMDB0013420
Time_120,0.00516559859279283,0.0296238044742712,0.862409979012092,,,Main,-0.0528970581767787,0.0632282553623644,PC 37:2,"0 (-0.1, 0.1)",0.862,0.862,,HMDB0256163
Time_235,0.0812511002844527,0.0296238044742712,0.00891750282613674,,,Main,0.0231884435148812,0.139313757054024,PC 37:2,"0.1 (0, 0.1)",8.9e-03,8.9e-03**,,HMDB0256163
Time_(joint),,,,4.71659667177033,0.0141945563419687,Main,,,PC 37:2,"NA (NA, NA)",,,0.014*,HMDB0256163
Time_120,0.0535740364465744,0.0600838309193275,0.377658002249248,,,Main,-0.0641902721553075,0.171338345048456,Aspartic acid,"0.1 (-0.1, 0.2)",0.378,0.378,,HMDB0000191
Time_235,-0.0428881671605265,0.0600838309193275,0.479295609760157,,,Main,-0.160652475762408,0.0748761414413554,Aspartic acid,"0 (-0.2, 0.1)",0.479,0.479,,HMDB0000191
Time_(joint),,,,1.29402307543802,0.284870722223512,Main,,,Aspartic acid,"NA (NA, NA)",,,0.285,HMDB0000191
Time_120,-0.071130652975105,0.0236017084070664,0.00436084452078914,,,Main,-0.117390001452955,-0.0248713044972549,N1-Methyl-2-pyridone-5-carboxamide,"-0.1 (-0.1, 0)",4.4e-03,4.4e-03**,,HMDB0004193
Time_235,-0.162186128746892,0.0236017084070664,2.21753104684146e-08,,,Main,-0.208445477224742,-0.115926780269042,N1-Methyl-2-pyridone-5-carboxamide,"-0.2 (-0.2, -0.1)",2.2e-08,2.2e-08***,,HMDB0004193
Time_(joint),,,,23.7295731466798,1.27091162423215e-07,Main,,,N1-Methyl-2-pyridone-5-carboxamide,"NA (NA, NA)",,,1.3e-07***,HMDB0004193
Time_120,0.0578872160233415,0.0416809558948344,0.172209585187551,,,Main,-0.0238074575305339,0.139581889577217,DG 32:0,"0.1 (0, 0.1)",0.172,0.172,,HMDB0007098
Time_235,-0.0047183985554648,0.0416809558948344,0.91040919627537,,,Main,-0.0864130721093403,0.0769762749984107,DG 32:0,"0 (-0.1, 0.1)",0.91,0.91,,HMDB0007098
Time_(joint),,,,1.3992300871804,0.258053812861192,Main,,,DG 32:0,"NA (NA, NA)",,,0.258,HMDB0007098
Time_120,0.00318833205563253,0.043668096059209,0.942142506146811,,,Main,-0.0824011362204172,0.0887778003316823,PC 42:6,"0 (-0.1, 0.1)",0.942,0.942,,HMDB0008702
Time_235,0.0502248728843875,0.0436680960592091,0.256588834752935,,,Main,-0.0353645953916622,0.135814341160437,PC 42:6,"0.1 (0, 0.1)",0.257,0.257,,HMDB0008702
Time_(joint),,,,0.829467195868677,0.443301640300286,Main,,,PC 42:6,"NA (NA, NA)",,,0.443,HMDB0008702
Time_120,-0.0176203668012246,0.022794340102476,0.443842375260508,,,Main,-0.0622972734020775,0.0270565397996283,PC P-40:5 or PC O-40:6_C,"0 (-0.1, 0)",0.444,0.444,,HMDB0011261
Time_235,0.0104811609508734,0.022794340102476,0.648021087090033,,,Main,-0.0341957456499795,0.0551580675517263,PC P-40:5 or PC O-40:6_C,"0 (0, 0.1)",0.648,0.648,,HMDB0011261
Time_(joint),,,,0.776283025697192,0.466601777360271,Main,,,PC P-40:5 or PC O-40:6_C,"NA (NA, NA)",,,0.467,HMDB0011261
Time_120,0.115090173903297,0.128549858139866,0.375731411968226,,,Main,-0.13686754805084,0.367047895857433,DG 35:2,"0.1 (-0.1, 0.4)",0.376,0.376,,HMDB0007080
Time_235,0.0680297162675515,0.128549858139866,0.599446715192684,,,Main,-0.183928005686585,0.319987438221688,DG 35:2,"0.1 (-0.2, 0.3)",0.599,0.599,,HMDB0007080
Time_(joint),,,,0.405212240678303,0.669414142526547,Main,,,DG 35:2,"NA (NA, NA)",,,0.669,HMDB0007080
Time_120,-0.0366407230513583,0.0112487088200081,0.00222955032241726,,,Main,-0.0586881923385742,-0.0145932537641425,Uric acid,"0 (-0.1, 0)",2.2e-03,2.2e-03**,,HMDB0000289
Time_235,-0.0659324883407795,0.0112487088200081,6.28651705899881e-07,,,Main,-0.0879799576279953,-0.0438850190535636,Uric acid,"-0.1 (-0.1, 0)",6.3e-07,6.3e-07***,,HMDB0000289
Time_(joint),,,,17.2487804930439,3.40122794010556e-06,Main,,,Uric acid,"NA (NA, NA)",,,3.4e-06***,HMDB0000289
Time_120,0.56933809553544,0.0675731538142347,1.43697997685521e-10,,,Main,0.43689471405954,0.70178147701134,PE 36:1,"0.6 (0.4, 0.7)",1.4e-10,1.4e-10***,,HMDB0008993
Time_235,0.901421503349331,0.0675731538142347,1.07328026159308e-16,,,Main,0.768978121873431,1.03386488482523,PE 36:1,"0.9 (0.8, 1)",1.1e-16,1.1e-16***,,HMDB0008993
Time_(joint),,,,91.031550320169,5.37598344831357e-16,Main,,,PE 36:1,"NA (NA, NA)",,,5.4e-16***,HMDB0008993
Time_120,-0.00443597265683305,0.0363407470654396,0.903428876832006,,,Main,-0.0756638369050948,0.0667918915914287,PC 36:1,"0 (-0.1, 0.1)",0.903,0.903,,HMDB0008038
Time_235,0.0538621765382178,0.0363407470654396,0.145767077008281,,,Main,-0.0173656877100439,0.125090040786479,PC 36:1,"0.1 (0, 0.1)",0.146,0.146,,HMDB0008038
Time_(joint),,,,1.59504451241714,0.214945304943869,Main,,,PC 36:1,"NA (NA, NA)",,,0.215,HMDB0008038
Time_120,-0.0195716633996314,0.0242270782369859,0.423733212235291,,,Main,-0.0670567367441237,0.0279134099448608,PC O-36:2,"0 (-0.1, 0)",0.424,0.424,,HMDB0013418
Time_235,0.00857673348408299,0.0242270782369859,0.725099255334075,,,Main,-0.0389083398604093,0.0560618068285752,PC O-36:2,"0 (0, 0.1)",0.725,0.725,,HMDB0013418
Time_(joint),,,,0.70928233754215,0.497794834432126,Main,,,PC O-36:2,"NA (NA, NA)",,,0.498,HMDB0013418
Time_120,-0.010151827486044,0.0307555599011316,0.742979539843173,,,Main,-0.0704327248922619,0.0501290699201739,PC 40:4,"0 (-0.1, 0.1)",0.743,0.743,,HMDB0008342
Time_235,0.031708218312201,0.0307555599011316,0.308453098056017,,,Main,-0.0285726790940169,0.0919891157184189,PC 40:4,"0 (0, 0.1)",0.308,0.308,,HMDB0008342
Time_(joint),,,,1.00811242940183,0.373565252646447,Main,,,PC 40:4,"NA (NA, NA)",,,0.374,HMDB0008342
Time_120,0.073069702899731,0.0534867531183951,0.179169660523555,,,Main,-0.0317643332123234,0.177903739011785,DG 38:4_A,"0.1 (0, 0.2)",0.179,0.179,,HMDB0007170
Time_235,0.160947471004085,0.0534867531183951,0.0044163630256442,,,Main,0.0561134348920306,0.265781507116139,DG 38:4_A,"0.2 (0.1, 0.3)",4.4e-03,4.4e-03**,,HMDB0007170
Time_(joint),,,,4.54014329765423,0.0164026970649149,Main,,,DG 38:4_A,"NA (NA, NA)",,,0.016*,HMDB0007170
Time_120,-0.0245157910065281,0.0426546922539279,0.568526399419344,,,Main,-0.108118987824227,0.0590874058111705,DG 34:1,"0 (-0.1, 0.1)",0.569,0.569,,HMDB0007102
Time_235,-0.00055780710411302,0.0426546922539279,0.989628065285702,,,Main,-0.0841610039218116,0.0830453897135856,DG 34:1,"0 (-0.1, 0.1)",0.99,0.99,,HMDB0007102
Time_(joint),,,,0.215328394013014,0.807161164069066,Main,,,DG 34:1,"NA (NA, NA)",,,0.807,HMDB0007102
Time_120,-0.0361017502409853,0.0314448326282925,0.257425476782866,,,Main,-0.0977336221924386,0.0255301217104679,PE P-40:5,"0 (-0.1, 0)",0.257,0.257,,HMDB0011393
Time_235,0.00387939406523815,0.0314448326282925,0.902401488481757,,,Main,-0.0577524778862151,0.0655112660166914,PE P-40:5,"0 (-0.1, 0.1)",0.902,0.902,,HMDB0011393
Time_(joint),,,,0.983328056345009,0.382510120393335,Main,,,PE P-40:5,"NA (NA, NA)",,,0.383,HMDB0011393
Time_120,-0.0144562753652115,0.0347295502970572,0.679344467268572,,,Main,-0.0825261939474436,0.0536136432170207,PC 38:2,"0 (-0.1, 0.1)",0.679,0.679,,HMDB0008270
Time_235,0.040360588181708,0.0347295502970572,0.251740207055173,,,Main,-0.0277093304005242,0.10843050676394,PC 38:2,"0 (0, 0.1)",0.252,0.252,,HMDB0008270
Time_(joint),,,,1.33838604262796,0.273223190225844,Main,,,PC 38:2,"NA (NA, NA)",,,0.273,HMDB0008270
Time_120,0.108362729634421,0.165721222710426,0.516749892810333,,,Main,-0.216450866878014,0.433176326146855,Urocanic acid,"0.1 (-0.2, 0.4)",0.517,0.517,,HMDB0000301
Time_235,-0.0407539103930697,0.165721222710426,0.806943185469887,,,Main,-0.365567506905505,0.284059686119365,Urocanic acid,"0 (-0.4, 0.3)",0.807,0.807,,HMDB0000301
Time_(joint),,,,0.43256326906935,0.651701598374131,Main,,,Urocanic acid,"NA (NA, NA)",,,0.652,HMDB0000301
Time_120,-0.0747916434531976,0.0499025587729754,0.141416893077938,,,Main,-0.172600658648229,0.0230173717418341,Cer 38:1;O2,"-0.1 (-0.2, 0)",0.141,0.141,,HMDB0004951
Time_235,-0.110603931336606,0.0499025587729754,0.032135090149356,,,Main,-0.208412946531638,-0.0127949161415748,Cer 38:1;O2,"-0.1 (-0.2, 0)",0.032,0.032*,,HMDB0004951
Time_(joint),,,,2.55789867954878,0.0894824048627477,Main,,,Cer 38:1;O2,"NA (NA, NA)",,,0.089,HMDB0004951
Time_120,-0.0121508186897021,0.0233682103068139,0.605813017359834,,,Main,-0.0579525108910573,0.0336508735116532,PC P-40:4 or PC O-40:5,"0 (-0.1, 0)",0.606,0.606,,HMDB0013444
Time_235,0.0146234021232345,0.0233682103068139,0.534844065133147,,,Main,-0.0311782900781208,0.0604250943245897,PC P-40:4 or PC O-40:5,"0 (0, 0.1)",0.535,0.535,,HMDB0013444
Time_(joint),,,,0.658242081878907,0.523019537478858,Main,,,PC P-40:4 or PC O-40:5,"NA (NA, NA)",,,0.523,HMDB0013444
Time_120,0.0151856441974638,0.0492415384337713,0.759309306591286,,,Main,-0.0813277711327279,0.111699059527655,PC 42:5,"0 (-0.1, 0.1)",0.759,0.759,,HMDB0008318
Time_235,0.0424490042905176,0.0492415384337713,0.393551718271166,,,Main,-0.0540644110396741,0.138962419620709,PC 42:5,"0 (-0.1, 0.1)",0.394,0.394,,HMDB0008318
Time_(joint),,,,0.381597618489524,0.685112658175968,Main,,,PC 42:5,"NA (NA, NA)",,,0.685,HMDB0008318
Time_120,-0.140939577341879,0.0719055759050593,0.0566449683846318,,,Main,-0.281874506115795,-4.64856796242308e-06,Hex2Cer 40:1;O2,"-0.1 (-0.3, 0)",0.057,0.057,,HMDB0011594
Time_235,-0.0316751563208122,0.0719055759050593,0.661826461649768,,,Main,-0.172610085094728,0.109259772453104,Hex2Cer 40:1;O2,"0 (-0.2, 0.1)",0.662,0.662,,HMDB0011594
Time_(joint),,,,2.11498262717004,0.133303082050099,Main,,,Hex2Cer 40:1;O2,"NA (NA, NA)",,,0.133,HMDB0011594
Time_120,-0.036588841858185,0.0867936225431074,0.675495029889071,,,Main,-0.206704342042676,0.133526658326306,Quinic acid,"0 (-0.2, 0.1)",0.675,0.675,,HMDB0003072
Time_235,-0.164639458403206,0.0867936225431074,0.0647308581975274,,,Main,-0.334754958587696,0.00547604178128458,Quinic acid,"-0.2 (-0.3, 0)",0.065,0.065,,HMDB0003072
Time_(joint),,,,1.98420566495526,0.150170873876982,Main,,,Quinic acid,"NA (NA, NA)",,,0.15,HMDB0003072
Time_120,-0.0105219031984549,0.0295689605681432,0.723739425737301,,,Main,-0.0684770659120157,0.0474332595151058,PC O-34:0,"0 (-0.1, 0)",0.724,0.724,,HMDB0013405
Time_235,0.019888667632231,0.0295689605681432,0.504873201817084,,,Main,-0.0380664950813297,0.0778438303457918,PC O-34:0,"0 (0, 0.1)",0.505,0.505,,HMDB0013405
Time_(joint),,,,0.545592289898315,0.583549907395454,Main,,,PC O-34:0,"NA (NA, NA)",,,0.584,HMDB0013405
Time_120,-0.00762249541102511,0.0258628346353321,0.769653781347416,,,Main,-0.058313651296276,0.0430686604742258,Hex2Cer 42:2;O2,"0 (-0.1, 0)",0.77,0.77,,HMDB0004872
Time_235,0.00352778869821334,0.0258628346353321,0.892153816370552,,,Main,-0.0471633671870376,0.0542189445834642,Hex2Cer 42:2;O2,"0 (0, 0.1)",0.892,0.892,,HMDB0004872
Time_(joint),,,,0.097114955492571,0.907654853169955,Main,,,Hex2Cer 42:2;O2,"NA (NA, NA)",,,0.908,HMDB0004872
Time_120,0.0197811595772373,0.034111278429778,0.565079613882121,,,Main,-0.0470769461451277,0.0866392652996022,Glyceric acid,"0 (0, 0.1)",0.565,0.565,,HMDB0000139
Time_235,0.00276367920212838,0.034111278429778,0.935811289438216,,,Main,-0.0640944265202366,0.0696217849244933,Glyceric acid,"0 (-0.1, 0.1)",0.936,0.936,,HMDB0000139
Time_(joint),,,,0.19724391961211,0.821746466890487,Main,,,Glyceric acid,"NA (NA, NA)",,,0.822,HMDB0000139
Time_120,-0.00543378969714523,0.035280609281046,0.878334556594852,,,Main,-0.0745837838879954,0.063716204493705,PC 37:1,"0 (-0.1, 0.1)",0.878,0.878,,HMDB0007952
Time_235,0.0509022950097915,0.035280609281046,0.156498297650078,,,Main,-0.0182476991810588,0.120052289200642,PC 37:1,"0.1 (0, 0.1)",0.156,0.156,,HMDB0007952
Time_(joint),,,,1.5517057842861,0.223788544981182,Main,,,PC 37:1,"NA (NA, NA)",,,0.224,HMDB0007952
Time_120,-0.0227752644830447,0.0233288913583286,0.334521216478293,,,Main,-0.0684998915453688,0.0229493625792793,HexCer 40:1;O2,"0 (-0.1, 0)",0.335,0.335,,HMDB0004974
Time_235,0.011175552958336,0.0233288913583286,0.634392512077387,,,Main,-0.0345490741039881,0.05690018002066,HexCer 40:1;O2,"0 (0, 0.1)",0.634,0.634,,HMDB0004974
Time_(joint),,,,1.10017210236083,0.342212933632371,Main,,,HexCer 40:1;O2,"NA (NA, NA)",,,0.342,HMDB0004974
Time_120,0.0505078899843362,0.0599323472444668,0.404142989024873,,,Main,-0.0669595106148187,0.167975290583491,DG 35:1,"0.1 (-0.1, 0.2)",0.404,0.404,,HMDB0007387
Time_235,0.0334090410180515,0.0599323472444668,0.580181865629444,,,Main,-0.0840583595811034,0.150876441617206,DG 35:1,"0 (-0.1, 0.2)",0.58,0.58,,HMDB0007387
Time_(joint),,,,0.367456106805713,0.69469785652938,Main,,,DG 35:1,"NA (NA, NA)",,,0.695,HMDB0007387
Time_120,-0.0211191069607407,0.02794432880842,0.454013187083636,,,Main,-0.075889991425244,0.0336517775037625,PE P-36:1 or PE O-36:2,"0 (-0.1, 0)",0.454,0.454,,HMDB0011439
Time_235,0.012600294534358,0.02794432880842,0.654375975713956,,,Main,-0.0421705899301453,0.0673711789988613,PE P-36:1 or PE O-36:2,"0 (0, 0.1)",0.654,0.654,,HMDB0011439
Time_(joint),,,,0.743507257832934,0.481596849995417,Main,,,PE P-36:1 or PE O-36:2,"NA (NA, NA)",,,0.482,HMDB0011439
Time_120,-0.0420608057355985,0.0709593598894562,0.556530080026478,,,Main,-0.181141151118933,0.0970195396477358,PE P-40:4,"0 (-0.2, 0.1)",0.557,0.557,,HMDB0009610
Time_235,0.0255255715378433,0.0709593598894563,0.720858288741423,,,Main,-0.113554773845491,0.164605916921178,PE P-40:4,"0 (-0.1, 0.2)",0.721,0.721,,HMDB0009610
Time_(joint),,,,0.462645766279982,0.632785875655022,Main,,,PE P-40:4,"NA (NA, NA)",,,0.633,HMDB0009610
Time_120,0.0413764794176898,0.0466385295311691,0.380037605057255,,,Main,-0.0500350384634016,0.132787997298781,DG 38:3,"0 (-0.1, 0.1)",0.38,0.38,,HMDB0007169
Time_235,0.121756139065991,0.0466385295311691,0.0124754343070797,,,Main,0.0303446211848995,0.213167656947082,DG 38:3,"0.1 (0, 0.2)",0.012,0.012*,,HMDB0007169
Time_(joint),,,,3.52426796164453,0.0384669789887155,Main,,,DG 38:3,"NA (NA, NA)",,,0.038*,HMDB0007169
Time_120,-0.00832579461916042,0.0270177680418285,0.759483808436761,,,Main,-0.0612806199811443,0.0446290307428234,SM 41:2;O2,"0 (-0.1, 0)",0.759,0.759,,HMDB0240614
Time_235,0.017390786890313,0.0270177680418285,0.523282685806325,,,Main,-0.0355640384716708,0.0703456122522969,SM 41:2;O2,"0 (0, 0.1)",0.523,0.523,,HMDB0240614
Time_(joint),,,,0.471761551546937,0.627168160147653,Main,,,SM 41:2;O2,"NA (NA, NA)",,,0.627,HMDB0240614
Time_120,-0.0154316780595767,0.0232111085002841,0.50978698201733,,,Main,-0.0609254507201335,0.03006209460098,PC O-40:4,"0 (-0.1, 0)",0.51,0.51,,HMDB0013442
Time_235,0.0104767805162119,0.0232111085002841,0.654045565443943,,,Main,-0.0350169921443449,0.0559705531767686,PC O-40:4,"0 (0, 0.1)",0.654,0.654,,HMDB0013442
Time_(joint),,,,0.630556739331968,0.537258800014592,Main,,,PC O-40:4,"NA (NA, NA)",,,0.537,HMDB0013442
Time_120,-0.0453427647971025,0.04584605249947,0.328316087072295,,,Main,-0.135201027696064,0.0445154981018586,Cer 39:1;O2,"0 (-0.1, 0)",0.328,0.328,,HMDB0249814
Time_235,-0.0466428986577412,0.04584605249947,0.314797306571583,,,Main,-0.136501161556702,0.0432153642412199,Cer 39:1;O2,"0 (-0.1, 0)",0.315,0.315,,HMDB0249814
Time_(joint),,,,0.671344364149599,0.516419069604954,Main,,,Cer 39:1;O2,"NA (NA, NA)",,,0.516,HMDB0249814
Time_120,0.0463066234359417,0.0557516077577168,0.41090312469502,,,Main,-0.0629665277691831,0.155579774641067,DG 34:0,"0 (-0.1, 0.2)",0.411,0.411,,HMDB0007100
Time_235,-0.0439078864892156,0.0557516077577168,0.435374749049311,,,Main,-0.15318103769434,0.0653652647159093,DG 34:0,"0 (-0.2, 0.1)",0.435,0.435,,HMDB0007100
Time_(joint),,,,1.30951457277506,0.280745403736414,Main,,,DG 34:0,"NA (NA, NA)",,,0.281,HMDB0007100
Time_120,-0.481777495792741,0.157259988871792,0.00380989108070774,,,Main,-0.790007073981453,-0.173547917604029,Saccharin,"-0.5 (-0.8, -0.2)",3.8e-03,3.8e-03**,,HMDB0029723
Time_235,-0.913816619686575,0.157259988871792,7.42913673541939e-07,,,Main,-1.22204619787529,-0.605587041497863,Saccharin,"-0.9 (-1.2, -0.6)",7.4e-07,7.4e-07***,,HMDB0029723
Time_(joint),,,,16.8997503316117,4.12327072225537e-06,Main,,,Saccharin,"NA (NA, NA)",,,4.1e-06***,HMDB0029723
Time_120,0.0964199891453505,0.0340868827184513,0.00713557416383013,,,Main,0.0296096990171858,0.163230279273515,p-Hydroxyphenylacetic acid,"0.1 (0, 0.2)",7.1e-03,7.1e-03**,,HMDB0000020
Time_235,0.0719624891542314,0.0340868827184513,0.0407526550508599,,,Main,0.00515219902606681,0.138772779282396,p-Hydroxyphenylacetic acid,"0.1 (0, 0.1)",0.041,0.041*,,HMDB0000020
Time_(joint),,,,4.3243484587474,0.0196020410470049,Main,,,p-Hydroxyphenylacetic acid,"NA (NA, NA)",,,0.02*,HMDB0000020
Time_120,-0.000116236422920792,0.0344631801017982,0.997324892350626,,,Main,-0.0676640694224453,0.0674315965766038,PC 38:1,"0 (-0.1, 0.1)",0.997,0.997,,HMDB0008269
Time_235,0.0434713478351007,0.0344631801017982,0.214131269212873,,,Main,-0.0240764851644238,0.111019180834625,PC 38:1,"0 (0, 0.1)",0.214,0.214,,HMDB0008269
Time_(joint),,,,1.06357236404221,0.354333920442279,Main,,,PC 38:1,"NA (NA, NA)",,,0.354,HMDB0008269
Time_120,-0.0218019043940197,0.0436816543247247,0.62030699632089,,,Main,-0.10741794687048,0.0638141380824407,alpha-N-Phenylacetylglutamine,"0 (-0.1, 0.1)",0.62,0.62,,HMDB0006344
Time_235,0.0984288224597103,0.0436816543247247,0.0295194648256103,,,Main,0.01281277998325,0.184044864936171,alpha-N-Phenylacetylglutamine,"0.1 (0, 0.2)",0.03,0.03*,,HMDB0006344
Time_(joint),,,,4.30081451201206,0.0199885196463667,Main,,,alpha-N-Phenylacetylglutamine,"NA (NA, NA)",,,0.02*,HMDB0006344
Time_120,-0.00642181769235153,0.027076457547504,0.813675298873824,,,Main,-0.0594916744854593,0.0466480391007563,SM 42:2;O2,"0 (-0.1, 0)",0.814,0.814,,HMDB0012107
Time_235,0.0174574259772975,0.027076457547504,0.522598338704453,,,Main,-0.0356124308158103,0.0705272827704053,SM 42:2;O2,"0 (0, 0.1)",0.523,0.523,,HMDB0012107
Time_(joint),,,,0.416576438031175,0.66199420840714,Main,,,SM 42:2;O2,"NA (NA, NA)",,,0.662,HMDB0012107
Time_120,-0.110708500277535,0.0500050715356005,0.0323159021159425,,,Main,-0.208718440487312,-0.0126985600677585,3-Hydroxyhexanoic acid,"-0.1 (-0.2, 0)",0.032,0.032*,,HMDB0061652
Time_235,-0.28381326358642,0.0500050715356005,1.16141078265492e-06,,,Main,-0.381823203796197,-0.185803323376643,3-Hydroxyhexanoic acid,"-0.3 (-0.4, -0.2)",1.2e-06,1.2e-06***,,HMDB0061652
Time_(joint),,,,16.3662263824982,5.55317201204977e-06,Main,,,3-Hydroxyhexanoic acid,"NA (NA, NA)",,,5.6e-06***,HMDB0061652
Time_120,0.00116021185035676,0.0260119752394887,0.964635153408812,,,Main,-0.0498232596190411,0.0521436833197547,PC P-40:3,"0 (0, 0.1)",0.965,0.965,,HMDB0008621
Time_235,0.0193409941552304,0.0260119752394887,0.461293043948885,,,Main,-0.0316424773141675,0.0703244656246283,PC P-40:3,"0 (0, 0.1)",0.461,0.461,,HMDB0008621
Time_(joint),,,,0.34778655275669,0.708264217113795,Main,,,PC P-40:3,"NA (NA, NA)",,,0.708,HMDB0008621
Time_120,0.165977541577389,0.0475208328669193,0.00113958763619131,,,Main,0.0728367091582272,0.259118373996551,DG 36:1,"0.2 (0.1, 0.3)",1.1e-03,1.1e-03**,,HMDB0007216
Time_235,0.317980599678701,0.0475208328669193,4.02304215109254e-08,,,Main,0.224839767259539,0.411121432097863,DG 36:1,"0.3 (0.2, 0.4)",4.0e-08,4.0e-08***,,HMDB0007216
Time_(joint),,,,22.4017874717303,2.3930140378277e-07,Main,,,DG 36:1,"NA (NA, NA)",,,2.4e-07***,HMDB0007216
Time_120,-0.010712885176996,0.0241982268852962,0.660244649407285,,,Main,-0.0581414098721766,0.0367156395181845,PC P-42:4 or PC O-42:5,"0 (-0.1, 0)",0.66,0.66,,HMDB0013451
Time_235,0.018439187965568,0.0241982268852962,0.450314711836798,,,Main,-0.0289893367296126,0.0658677126607485,PC P-42:4 or PC O-42:5,"0 (0, 0.1)",0.45,0.45,,HMDB0013451
Time_(joint),,,,0.742665646168149,0.481988474598455,Main,,,PC P-42:4 or PC O-42:5,"NA (NA, NA)",,,0.482,HMDB0013451
Time_120,0.200327803273635,0.0412388801552514,1.68729919766258e-05,,,Main,0.119499598169342,0.281156008377928,Lactic acid,"0.2 (0.1, 0.3)",1.7e-05,1.7e-05***,,HMDB0000190
Time_235,-0.204365195181,0.0412388801552514,1.22930812123434e-05,,,Main,-0.285193400285293,-0.123536990076708,Lactic acid,"-0.2 (-0.3, -0.1)",1.2e-05,1.2e-05***,,HMDB0000190
Time_(joint),,,,48.1528578089401,1.35080417077206e-11,Main,,,Lactic acid,"NA (NA, NA)",,,1.4e-11***,HMDB0000190
Time_120,-0.0102302512493851,0.0244949923735438,0.678332950110481,,,Main,-0.0582404363015309,0.0377799338027606,SM 43:2;O2,"0 (-0.1, 0)",0.678,0.678,,HMDB0011699
