meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HC meal,HC Genotype x Time_(joint),HMDB0042063,TG 44:0,,,,0.101643859837852,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005448,TG 56:9,-0.0654108869770127,0.0547234638261415,0.270889366232777,,Interaction,-0.17266887607625,0.0418471021222246
HC meal,HC Genotype x Time_(joint),HMDB0005448,TG 56:9,,,,0.270889366232777,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0043199,TG 47:2,-0.293835746017659,0.228320457212981,0.239033429082235,,Interaction,-0.741343842155102,0.153672350119783
HC meal,HC Genotype x Time_(joint),HMDB0043199,TG 47:2,,,,0.239033429082235,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0043518,TG 51:5,-0.0275499569785993,0.0577881961419391,0.648070177390202,,Interaction,-0.1408148214168,0.0857149074596014
HC meal,HC Genotype x Time_(joint),HMDB0043518,TG 51:5,,,,0.648070177390202,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005435,TG 50:4,-0.00682343165927259,0.0576970225974793,0.909181259783262,,Interaction,-0.119909595950332,0.106262732631787
HC meal,HC Genotype x Time_(joint),HMDB0005435,TG 50:4,,,,0.909181259783262,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010367,CE 14:1,-0.052736445028998,0.103262611454052,0.625267022630888,,Interaction,-0.25513116347894,0.149658273420944
HC meal,HC Genotype x Time_(joint),HMDB0010367,CE 14:1,,,,0.625267022630888,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005478,TG 60:12,-0.152024678870048,0.0852229550666247,0.117631548867316,,Interaction,-0.319061670800632,0.015012313060537
HC meal,HC Genotype x Time_(joint),HMDB0005478,TG 60:12,,,,0.117631548867316,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0060058,CE 16:2,0.0263690977410825,0.112483233800271,0.82136276609893,,Interaction,-0.194098040507448,0.246836235989613
HC meal,HC Genotype x Time_(joint),HMDB0060058,CE 16:2,,,,0.82136276609893,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010412,TG 46:1,-0.236755928019879,0.220207631964507,0.300488906927014,,Interaction,-0.668362886670313,0.194851030630555
HC meal,HC Genotype x Time_(joint),HMDB0010412,TG 46:1,,,,0.300488906927014,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042103,TG 49:3,-0.171917443356364,0.177875002513652,0.365987520621494,,Interaction,-0.520552448283122,0.176717561570395
HC meal,HC Genotype x Time_(joint),HMDB0042103,TG 49:3,,,,0.365987520621494,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000982,5-Methylcytidine,0.0288335662432722,0.0460847716425777,0.551380877838657,,Interaction,-0.06149258617618,0.119159718662724
HC meal,HC Genotype x Time_(joint),HMDB0000982,5-Methylcytidine,,,,0.551380877838657,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005380,TG 52:5,-0.0109588885249359,0.0144734082512596,0.473656620811543,,Interaction,-0.0393267686974047,0.0174089916475329
HC meal,HC Genotype x Time_(joint),HMDB0005380,TG 52:5,,,,0.473656620811543,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006731,CE 20:5,0.0101971787285443,0.0907699438933345,0.913706792400589,,Interaction,-0.167711911302391,0.18810626875948
HC meal,HC Genotype x Time_(joint),HMDB0006731,CE 20:5,,,,0.913706792400589,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042093,TG 45:0,-0.836273885638621,0.428074902770565,0.0916842557419326,,Interaction,-1.67530069506893,0.00275292379168512
HC meal,HC Genotype x Time_(joint),HMDB0042093,TG 45:0,,,,0.0916842557419326,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0052415,TG 53:6,-0.121610681793965,0.084339444383046,0.192528107474546,,Interaction,-0.286915992784735,0.0436946291968048
HC meal,HC Genotype x Time_(joint),HMDB0052415,TG 53:6,,,,0.192528107474546,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0054031,TG 57:9,-0.0193793034890269,0.158279822390194,0.905993946941046,,Interaction,-0.329607755373808,0.290849148395754
HC meal,HC Genotype x Time_(joint),HMDB0054031,TG 57:9,,,,0.905993946941046,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005476,TG 58:10,-0.160081868096221,0.0447184815318759,0.00897891438949228,,Interaction,-0.247730091898698,-0.0724336442937445
HC meal,HC Genotype x Time_(joint),HMDB0005476,TG 58:10,,,,0.00897891438949228,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005376,TG 48:2,-0.0880336386684567,0.167629086438624,0.615683447961283,,Interaction,-0.41658664808816,0.240519370751247
HC meal,HC Genotype x Time_(joint),HMDB0005376,TG 48:2,,,,0.615683447961283,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0052411,TG 51:4,-0.104676677143963,0.035693513406748,0.0219413205759917,,Interaction,-0.174635963421189,-0.0347173908667366
HC meal,HC Genotype x Time_(joint),HMDB0052411,TG 51:4,,,,0.0219413205759917,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005391,TG 54:6,0.0425509526134826,0.0403126581347692,0.3262483747924,,Interaction,-0.036461857330665,0.12156376255763
HC meal,HC Genotype x Time_(joint),HMDB0005391,TG 54:6,,,,0.3262483747924,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0050279,TG 62:13,-0.275670944929956,0.162107222418388,0.132823242707168,,Interaction,-0.593401100869996,0.0420592110100842
HC meal,HC Genotype x Time_(joint),HMDB0050279,TG 62:13,,,,0.132823242707168,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005392,TG 56:8,-0.0740253177160184,0.057317364787019,0.237537796619659,,Interaction,-0.186367352698576,0.0383167172665387
HC meal,HC Genotype x Time_(joint),HMDB0005392,TG 56:8,,,,0.237537796619659,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042100,TG 47:1,-0.523114771732166,0.404915071019584,0.237402468596307,,Interaction,-1.31674831093055,0.270518767466219
HC meal,HC Genotype x Time_(joint),HMDB0042100,TG 47:1,,,,0.237402468596307,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006733,CE 22:6,-0.0259802414298057,0.0975758594775774,0.797713689669165,,Interaction,-0.217228926005857,0.165268443146246
HC meal,HC Genotype x Time_(joint),HMDB0006733,CE 22:6,,,,0.797713689669165,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010370,CE 18:3,-0.00107877392665823,0.0830318750660797,0.989996483012979,,Interaction,-0.163821249056174,0.161663701202858
HC meal,HC Genotype x Time_(joint),HMDB0010370,CE 18:3,,,,0.989996483012979,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005433,TG 50:3,0.0026530127550003,0.0577581390164952,0.964646473699455,,Interaction,-0.11055293971733,0.115858965227331
HC meal,HC Genotype x Time_(joint),HMDB0005433,TG 50:3,,,,0.964646473699455,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0049730,TG 53:5,-0.0736546236402224,0.0712918833083231,0.335905271655462,,Interaction,-0.213386714924536,0.0660774676440908
HC meal,HC Genotype x Time_(joint),HMDB0049730,TG 53:5,,,,0.335905271655462,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0050099,TG 60:11,-0.0877545094323992,0.0501629501981269,0.123703265927067,,Interaction,-0.186073891820728,0.0105648729559294
HC meal,HC Genotype x Time_(joint),HMDB0050099,TG 60:11,,,,0.123703265927067,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010411,TG 46:0,-0.630618332947928,0.387945349742715,0.148076005941487,,Interaction,-1.39099121844365,0.129754552547794
HC meal,HC Genotype x Time_(joint),HMDB0010411,TG 46:0,,,,0.148076005941487,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0049739,TG 55:7,-0.112688860073018,0.090085577376597,0.251155381495451,,Interaction,-0.289256591731148,0.0638788715851124
HC meal,HC Genotype x Time_(joint),HMDB0049739,TG 55:7,,,,0.251155381495451,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0045449,TG 62:12,0.00601100985038122,0.31960219626328,0.985519301694584,,Interaction,-0.620409294825647,0.632431314526409
HC meal,HC Genotype x Time_(joint),HMDB0045449,TG 62:12,,,,0.985519301694584,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005463,TG 58:9,-0.119701686602785,0.0377928373711353,0.0157667975510862,,Interaction,-0.19377564785021,-0.0456277253553594
HC meal,HC Genotype x Time_(joint),HMDB0005463,TG 58:9,,,,0.0157667975510862,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006725,CE 14:0,0.0780448371900862,0.08620844744951,0.395394490310752,,Interaction,-0.0909237198109535,0.247013394191126
HC meal,HC Genotype x Time_(joint),HMDB0006725,CE 14:0,,,,0.395394490310752,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011706,TG 49:2,-0.116144929321641,0.223057767241417,0.618639310564178,,Interaction,-0.553338153114819,0.321048294471537
HC meal,HC Genotype x Time_(joint),HMDB0011706,TG 49:2,,,,0.618639310564178,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005363,TG 52:4,-0.00515202846854433,0.0404113362855344,0.902138040082919,,Interaction,-0.0843582475881917,0.074054190651103
HC meal,HC Genotype x Time_(joint),HMDB0005363,TG 52:4,,,,0.902138040082919,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005462,TG 56:7_A,-0.0150464243061926,0.112376563107365,0.897255448190776,,Interaction,-0.235304487996629,0.205211639384243
HC meal,HC Genotype x Time_(joint),HMDB0005462,TG 56:7_A,,,,0.897255448190776,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006726,CE 20:4,-0.0295455374710535,0.0356203915158315,0.434216840139344,,Interaction,-0.0993615048420832,0.0402704298999762
HC meal,HC Genotype x Time_(joint),HMDB0006726,CE 20:4,,,,0.434216840139344,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0054025,TG 57:8,-0.225494060885127,0.257327100024388,0.409932041177607,,Interaction,-0.729855176932927,0.278867055162674
HC meal,HC Genotype x Time_(joint),HMDB0054025,TG 57:8,,,,0.409932041177607,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005359,TG 48:1,-0.169083470697284,0.294647951432989,0.584028786063674,,Interaction,-0.746593455505942,0.408426514111374
HC meal,HC Genotype x Time_(joint),HMDB0005359,TG 48:1,,,,0.584028786063674,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011701,TG 51:3,-0.039957152408902,0.0816254542606277,0.639441124893013,,Interaction,-0.199943042759732,0.120028737941928
HC meal,HC Genotype x Time_(joint),HMDB0011701,TG 51:3,,,,0.639441124893013,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000658,CE 16:1,-0.0120480650006236,0.0273835566604695,0.6732199829601,,Interaction,-0.0657198360551437,0.0416237060538966
HC meal,HC Genotype x Time_(joint),HMDB0000658,CE 16:1,,,,0.6732199829601,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005413,TG 58:8_A,-0.10886205024908,0.0606554290930319,0.115768450847123,,Interaction,-0.227746691271422,0.0100225907732627
HC meal,HC Genotype x Time_(joint),HMDB0005413,TG 58:8_A,,,,0.115768450847123,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005385,TG 54:5,0.00529061181913769,0.065328469422841,0.937720892669242,,Interaction,-0.122753188249631,0.133334411887906
HC meal,HC Genotype x Time_(joint),HMDB0005385,TG 54:5,,,,0.937720892669242,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0010375,CE 22:5,-0.0573812376531318,0.0496048646120649,0.285314077922658,,Interaction,-0.154606772292779,0.0398442969865153
HC meal,HC Genotype x Time_(joint),HMDB0010375,CE 22:5,,,,0.285314077922658,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0044720,TG 55:6,-0.152353391006053,0.0773277593127776,0.0894610027908727,,Interaction,-0.303915799259097,-0.000790982753008873
HC meal,HC Genotype x Time_(joint),HMDB0044720,TG 55:6,,,,0.0894610027908727,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042094,TG 47:0,-0.936357113057825,0.543726533314219,0.128720789368717,,Interaction,-2.00206111835369,0.129346892238045
HC meal,HC Genotype x Time_(joint),HMDB0042094,TG 47:0,,,,0.128720789368717,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005377,TG 50:2,0.0402859645851563,0.149779442373496,0.795709011373942,,Interaction,-0.253281742466897,0.333853671637209
HC meal,HC Genotype x Time_(joint),HMDB0005377,TG 50:2,,,,0.795709011373942,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0001895,Salicylic acid,0.143660163477824,0.194778181111568,0.484767065457595,,Interaction,-0.238105071500849,0.525425398456497
HC meal,HC Genotype x Time_(joint),HMDB0001895,Salicylic acid,,,,0.484767065457595,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000610,CE 18:2,-0.0141892881143988,0.0460830564277872,0.767113015075126,,Interaction,-0.104512078712862,0.076133502484064
HC meal,HC Genotype x Time_(joint),HMDB0000610,CE 18:2,,,,0.767113015075126,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0044711,TG 53:4,-0.0694844270652567,0.0677639605274747,0.339302442055067,,Interaction,-0.202301789699107,0.0633329355685937
HC meal,HC Genotype x Time_(joint),HMDB0044711,TG 53:4,,,,0.339302442055067,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011705,TG 49:1,-0.144582847420309,0.302715743765152,0.647474723301817,,Interaction,-0.737905705200006,0.448740010359389
HC meal,HC Genotype x Time_(joint),HMDB0011705,TG 49:1,,,,0.647474723301817,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005384,TG 52:3,0.0127570385252773,0.030816825635696,0.691290296474075,,Interaction,-0.0476439397206868,0.0731580167712414
HC meal,HC Genotype x Time_(joint),HMDB0005384,TG 52:3,,,,0.691290296474075,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0043782,TG 57:7,0.299358797270679,0.803569872647247,0.720517029050755,,Interaction,-1.27563815311792,1.87435574765928
HC meal,HC Genotype x Time_(joint),HMDB0043782,TG 57:7,,,,0.720517029050755,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006736,CE 20:3,-0.0480591077724191,0.081235526646118,0.572719192707625,,Interaction,-0.20728073999881,0.111162524453972
HC meal,HC Genotype x Time_(joint),HMDB0006736,CE 20:3,,,,0.572719192707625,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0060060,CE 17:1,-0.088993527067021,0.185997456439128,0.646901069626872,,Interaction,-0.453548541687712,0.27556148755367
HC meal,HC Genotype x Time_(joint),HMDB0060060,CE 17:1,,,,0.646901069626872,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005356,TG 48:0,-0.383897101558226,0.263956842703421,0.189160971311997,,Interaction,-0.90125251325693,0.133458310140479
HC meal,HC Genotype x Time_(joint),HMDB0005356,TG 48:0,,,,0.189160971311997,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005456,TG 56:6,-0.0556711838727012,0.0488893632000349,0.292286582440021,,Interaction,-0.15149433574477,0.0401519679993673
HC meal,HC Genotype x Time_(joint),HMDB0005456,TG 56:6,,,,0.292286582440021,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0004610,Phytosphingosine,0.11602444155604,0.129896255703368,0.401408775435026,,Interaction,-0.138572219622561,0.37062110273464
HC meal,HC Genotype x Time_(joint),HMDB0004610,Phytosphingosine,,,,0.401408775435026,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000258,Dihexose,0.318194562909411,0.593395616861009,0.600219017486877,,Interaction,-0.844860846138167,1.48124997195699
HC meal,HC Genotype x Time_(joint),HMDB0000258,Dihexose,,,,0.600219017486877,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011707,TG 51:2,-0.0448354948709679,0.132209140774168,0.744461504754353,,Interaction,-0.303965410788338,0.214294421046402
HC meal,HC Genotype x Time_(joint),HMDB0011707,TG 51:2,,,,0.744461504754353,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005370,TG 54:4,-0.029773651439686,0.0436337030174168,0.516951005008536,,Interaction,-0.115295709353823,0.055748406474451
HC meal,HC Genotype x Time_(joint),HMDB0005370,TG 54:4,,,,0.516951005008536,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005471,TG 58:7_A,0.336957646323592,0.370210155488667,0.392989117440032,,Interaction,-0.388654258434196,1.06256955108138
HC meal,HC Genotype x Time_(joint),HMDB0005471,TG 58:7_A,,,,0.392989117440032,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0240598,LPE P-18:0,-0.0725182961064903,0.0784787683331059,0.386205553757534,,Interaction,-0.226336682039378,0.0813000898263973
HC meal,HC Genotype x Time_(joint),HMDB0240598,LPE P-18:0,,,,0.386205553757534,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0044719,TG 55:5,-0.0203065040065151,0.0769924294277291,0.799570764956121,,Interaction,-0.171211665684864,0.130598657671834
HC meal,HC Genotype x Time_(joint),HMDB0044719,TG 55:5,,,,0.799570764956121,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0011621,Cinnamoylglycine,-0.145744831901756,0.364875556666759,0.701477682087081,,Interaction,-0.860900922968604,0.569411259165091
HC meal,HC Genotype x Time_(joint),HMDB0011621,Cinnamoylglycine,,,,0.701477682087081,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0029006,Phe-Trp,-0.0234320804840117,0.0621300861992524,0.717239117510167,,Interaction,-0.145207049434546,0.0983428884665231
HC meal,HC Genotype x Time_(joint),HMDB0029006,Phe-Trp,,,,0.717239117510167,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000885,CE 16:0,-0.0492752446629232,0.0707156090179612,0.508394466652826,,Interaction,-0.187877838338127,0.0893273490122808
HC meal,HC Genotype x Time_(joint),HMDB0000885,CE 16:0,,,,0.508394466652826,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005360,TG 50:1,-0.0153156132984053,0.17649663010728,0.933279896626926,,Interaction,-0.361249008308673,0.330617781711863
HC meal,HC Genotype x Time_(joint),HMDB0005360,TG 50:1,,,,0.933279896626926,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006729,CE 22:4,-0.0508795685942671,0.0353142979620626,0.1928427054106,,Interaction,-0.12009559259991,0.0183364554113757
HC meal,HC Genotype x Time_(joint),HMDB0006729,CE 22:4,,,,0.1928427054106,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0043058,TG 53:3,-0.0559936698114833,0.0571951616541565,0.360197869250202,,Interaction,-0.16809618665363,0.0561088470306634
HC meal,HC Genotype x Time_(joint),HMDB0043058,TG 53:3,,,,0.360197869250202,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005406,TG 56:5_A,-0.0933566797905149,0.0654149486741831,0.196585550795679,,Interaction,-0.221569979191914,0.0348566196108839
HC meal,HC Genotype x Time_(joint),HMDB0005406,TG 56:5_A,,,,0.196585550795679,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042095,TG 49:0,-0.599244720546993,0.382796015138653,0.161459693950494,,Interaction,-1.34952491021875,0.151035469124767
HC meal,HC Genotype x Time_(joint),HMDB0042095,TG 49:0,,,,0.161459693950494,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005369,TG 52:2,0.071919400118886,0.0842347127994128,0.421470514976806,,Interaction,-0.0931806369679631,0.237019437205735
HC meal,HC Genotype x Time_(joint),HMDB0005369,TG 52:2,,,,0.421470514976806,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000918,CE 18:1,0.00968587562007033,0.0532777530254868,0.860892449468441,,Interaction,-0.0947385203098838,0.114110271550025
HC meal,HC Genotype x Time_(joint),HMDB0000918,CE 18:1,,,,0.860892449468441,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0044713,TG 55:4,-0.0857745987647033,0.0783207470354805,0.309686385609936,,Interaction,-0.239283262954245,0.0677340654248384
HC meal,HC Genotype x Time_(joint),HMDB0044713,TG 55:4,,,,0.309686385609936,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0000247,Sorbitol,0.00354568154193113,0.136344289134252,0.97997890083254,,Interaction,-0.263689125161203,0.270780488245065
HC meal,HC Genotype x Time_(joint),HMDB0000247,Sorbitol,,,,0.97997890083254,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0042104,TG 51:1,-0.141744126616804,0.225832840297496,0.550151008622821,,Interaction,-0.584376493599895,0.300888240366288
HC meal,HC Genotype x Time_(joint),HMDB0042104,TG 51:1,,,,0.550151008622821,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0006734,CE 20:2,-0.0256527487781022,0.0376106618247392,0.517125932027153,,Interaction,-0.099369645954591,0.0480641483983866
HC meal,HC Genotype x Time_(joint),HMDB0006734,CE 20:2,,,,0.517125932027153,Interaction,,
HC meal,HC Genotype x Time_360,HMDB0005405,TG 54:3,0.0140854168779573,0.0562480664640024,0.809456465930258,,Interaction,-0.0961607933914875,0.124331627147402
