genotype,meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HF genotype,HC meal,Time_(joint),HMDB0011149,LPC O-18:0/0:0,,,,0.868319585797602,Main,,
HF genotype,HC meal,Time_360,HMDB0011131,MG 18:0,0.0591341155118414,0.0369111687709393,0.147808736961424,,Main,-0.0132117752791997,0.131480006302882
HF genotype,HC meal,Time_(joint),HMDB0011131,MG 18:0,,,,0.147808736961424,Main,,
HF genotype,HC meal,Time_360,HMDB0000072,cis-Aconitic acid,-0.0714307465926367,0.0629426803731295,0.319829280319924,,Main,-0.194798400123971,0.0519369069386972
HF genotype,HC meal,Time_(joint),HMDB0000072,cis-Aconitic acid,,,,0.319829280319924,Main,,
HF genotype,HC meal,Time_360,HMDB0013250,N-Myristoylglycine,-0.619823872639399,0.273954596361667,0.0864405902900454,,Main,-1.15677488150827,-0.0828728637705305
HF genotype,HC meal,Time_(joint),HMDB0013250,N-Myristoylglycine,,,,0.0864405902900454,Main,,
HF genotype,HC meal,Time_360,HMDB0010390,LPC 20:0/0:0,0.0602101366763179,0.0218242971846534,0.05090923853585,,Main,0.0174345141943973,0.102985759158239
HF genotype,HC meal,Time_(joint),HMDB0010390,LPC 20:0/0:0,,,,0.05090923853585,Main,,
HF genotype,HC meal,Time_360,HMDB0010399,LPC 22:1/0:0,0.0696141882354141,0.0199552986603934,0.0251568962549389,,Main,0.030501802861043,0.108726573609785
HF genotype,HC meal,Time_(joint),HMDB0010399,LPC 22:1/0:0,,,,0.0251568962549389,Main,,
HF genotype,HC meal,Time_360,HMDB0072839,MG 19:0,0.0518897400555375,0.0372290173500818,0.200875583861793,,Main,-0.0210791339506229,0.124858614061698
HF genotype,HC meal,Time_(joint),HMDB0072839,MG 19:0,,,,0.200875583861793,Main,,
HF genotype,HC meal,Time_360,HMDB0011572,MG 20:0,0.0596510450165681,0.0302508221524162,0.0840984928799391,,Main,0.000359433597832269,0.118942656435304
HF genotype,HC meal,Time_(joint),HMDB0011572,MG 20:0,,,,0.0840984928799391,Main,,
HF genotype,HC meal,Time_360,HMDB0000786,Oxypurinol,-0.359161597581357,0.0861436134467,0.0140387330861219,,Main,-0.528003079936889,-0.190320115225825
HF genotype,HC meal,Time_(joint),HMDB0000786,Oxypurinol,,,,0.0140387330861219,Main,,
HF genotype,HC meal,Time_360,HMDB0010398,LPC 22:0/0:0,0.111607506962201,0.0267523827833823,0.0140099781138073,,Main,0.059172836706772,0.164042177217631
HF genotype,HC meal,Time_(joint),HMDB0010398,LPC 22:0/0:0,,,,0.0140099781138073,Main,,
HF genotype,HC meal,Time_360,HMDB0010406,LPC 24:1/0:0,0.0784127411177907,0.0373957633084248,0.104024366729249,,Main,0.00511704503327805,0.151708437202303
HF genotype,HC meal,Time_(joint),HMDB0010406,LPC 24:1/0:0,,,,0.104024366729249,Main,,
HF genotype,HC meal,Time_360,HMDB0012096,SM 30:1;O2,0.0569133271799217,0.0256364756105872,0.0906108702726758,,Main,0.00666583498317073,0.107160819376673
HF genotype,HC meal,Time_(joint),HMDB0012096,SM 30:1;O2,,,,0.0906108702726758,Main,,
HF genotype,HC meal,Time_360,HMDB0000921,Cholestenone,0.0646085702954592,0.0210748971988025,0.0374509195465485,,Main,0.0233017717858062,0.105915368805112
HF genotype,HC meal,Time_(joint),HMDB0000921,Cholestenone,,,,0.0374509195465485,Main,,
HF genotype,HC meal,Time_360,HMDB0011581,MG 22:0,0.2094143383095,0.107542722151198,0.0873603373458171,,Main,-0.00136939710684802,0.420198073725848
HF genotype,HC meal,Time_(joint),HMDB0011581,MG 22:0,,,,0.0873603373458171,Main,,
HF genotype,HC meal,Time_360,HMDB0011527,LPE 24:0/0:0,0.029289433490041,0.0829211973041699,0.741752532943443,,Main,-0.133236113226132,0.191814980206214
HF genotype,HC meal,Time_(joint),HMDB0011527,LPE 24:0/0:0,,,,0.741752532943443,Main,,
HF genotype,HC meal,Time_360,HMDB0000067,Cholesterol,0.0501537829762981,0.0396926147072883,0.275015669617799,,Main,-0.027643741849987,0.127951307802583
HF genotype,HC meal,Time_(joint),HMDB0000067,Cholesterol,,,,0.275015669617799,Main,,
HF genotype,HC meal,Time_360,HMDB0029220,LPC 26:1/0:0,0.0920224649712111,0.0478157307347613,0.126610678849905,,Main,-0.00169636726892103,0.185741297211343
HF genotype,HC meal,Time_(joint),HMDB0029220,LPC 26:1/0:0,,,,0.126610678849905,Main,,
HF genotype,HC meal,Time_360,HMDB0007903,PC 30:2,0.188904174998743,0.0509686133318861,0.0207212132948273,,Main,0.0890056928682459,0.288802657129239
HF genotype,HC meal,Time_(joint),HMDB0007903,PC 30:2,,,,0.0207212132948273,Main,,
HF genotype,HC meal,Time_360,HMDB0240677,SM 33:2;O2_A,0.0798230667571034,0.0212861809923008,0.0199471701876803,,Main,0.0381021520121937,0.121543981502013
HF genotype,HC meal,Time_(joint),HMDB0240677,SM 33:2;O2_A,,,,0.0199471701876803,Main,,
HF genotype,HC meal,Time_360,HMDB0007866,PC 28:0,0.182090441763361,0.068873270395153,0.0573492011351479,,Main,0.0470988317888614,0.317082051737861
HF genotype,HC meal,Time_(joint),HMDB0007866,PC 28:0,,,,0.0573492011351479,Main,,
HF genotype,HC meal,Time_360,HMDB0007875,PC 32:3,0.14362400829844,0.0821961358049107,0.155499914791322,,Main,-0.0174804178791852,0.304728434476065
HF genotype,HC meal,Time_(joint),HMDB0007875,PC 32:3,,,,0.155499914791322,Main,,
HF genotype,HC meal,Time_360,HMDB0001492,gamma-Tocopherol,0.20810823928968,0.0783209119210319,0.0565598300186719,,Main,0.0545992519244579,0.361617226654903
HF genotype,HC meal,Time_(joint),HMDB0001492,gamma-Tocopherol,,,,0.0565598300186719,Main,,
HF genotype,HC meal,Time_360,HMDB0011588,MG 24:0,0.133300711243753,0.0729106115077306,0.141510501939388,,Main,-0.00960408731139917,0.276205509798905
HF genotype,HC meal,Time_(joint),HMDB0011588,MG 24:0,,,,0.141510501939388,Main,,
HF genotype,HC meal,Time_360,HMDB0012097,SM 32:1;O2,0.0609523111793237,0.015289543189137,0.0163119535237178,,Main,0.0309848065286152,0.0909198158300322
HF genotype,HC meal,Time_(joint),HMDB0012097,SM 32:1;O2,,,,0.0163119535237178,Main,,
HF genotype,HC meal,Time_360,HMDB0007916,PC 34:5,0.192116112503021,0.0674207486420448,0.0464187786675087,,Main,0.0599714451646131,0.324260779841429
HF genotype,HC meal,Time_(joint),HMDB0007916,PC 34:5,,,,0.0464187786675087,Main,,
HF genotype,HC meal,Time_360,HMDB0007870,PC 30:1,0.115682467641219,0.0441966709316086,0.0589570730836816,,Main,0.0290569926152656,0.202307942667171
HF genotype,HC meal,Time_(joint),HMDB0007870,PC 30:1,,,,0.0589570730836816,Main,,
HF genotype,HC meal,Time_360,HMDB0240613,SM 34:2;O2,0.0479421427497811,0.0136723416098124,0.0247499969566176,,Main,0.0211443531945487,0.0747399323050135
HF genotype,HC meal,Time_(joint),HMDB0240613,SM 34:2;O2,,,,0.0247499969566176,Main,,
HF genotype,HC meal,Time_360,HMDB0012085,SM 32:0;O2,0.0377913757508793,0.0137697538079042,0.0516646420749882,,Main,0.010802658287387,0.0647800932143716
HF genotype,HC meal,Time_(joint),HMDB0012085,SM 32:0;O2,,,,0.0516646420749882,Main,,
HF genotype,HC meal,Time_360,HMDB0001893,alpha-Tocopherol,0.0587009236265656,0.0215805090397611,0.0529819443867306,,Main,0.0164031259086338,0.100998721344497
HF genotype,HC meal,Time_(joint),HMDB0001893,alpha-Tocopherol,,,,0.0529819443867306,Main,,
HF genotype,HC meal,Time_360,HMDB0007932,PC 29:0,0.102938534453406,0.0453637699853808,0.0858053820010942,,Main,0.0140255452820599,0.191851523624753
HF genotype,HC meal,Time_(joint),HMDB0007932,PC 29:0,,,,0.0858053820010942,Main,,
HF genotype,HC meal,Time_360,HMDB0000094,Citric and,-0.0404075567250487,0.0506511287285946,0.469686320858763,,Main,-0.139683769033094,0.0588686555829966
HF genotype,HC meal,Time_(joint),HMDB0000094,Citric and,,,,0.469686320858763,Main,,
HF genotype,HC meal,Time_360,HMDB0029205,LPC 26:0/0:0,0.14087306172872,0.0322451698734683,0.0119792123016048,,Main,0.0776725287767225,0.204073594680718
HF genotype,HC meal,Time_(joint),HMDB0029205,LPC 26:0/0:0,,,,0.0119792123016048,Main,,
HF genotype,HC meal,Time_360,HMDB0006750,Hex2Cer 34:1;O2,0.0286484417889142,0.0124372358250223,0.0826268614620437,,Main,0.00427145957187055,0.0530254240059578
HF genotype,HC meal,Time_(joint),HMDB0006750,Hex2Cer 34:1;O2,,,,0.0826268614620437,Main,,
HF genotype,HC meal,Time_360,HMDB0007883,PC 34:4,0.0993438696406827,0.0384927024481555,0.0612724625572243,,Main,0.0238981728422979,0.174789566439068
HF genotype,HC meal,Time_(joint),HMDB0007883,PC 34:4,,,,0.0612724625572243,Main,,
HF genotype,HC meal,Time_360,HMDB0007041,DG 30:2,0.219140884098042,0.0958899470743823,0.0842890277777193,,Main,0.0311965878322522,0.407085180363831
HF genotype,HC meal,Time_(joint),HMDB0007041,DG 30:2,,,,0.0842890277777193,Main,,
HF genotype,HC meal,Time_360,HMDB0004971,HexCer 34:1;O2,0.0168577681966784,0.0388635338015671,0.686826604249962,,Main,-0.059314758054393,0.0930302944477499
HF genotype,HC meal,Time_(joint),HMDB0004971,HexCer 34:1;O2,,,,0.686826604249962,Main,,
HF genotype,HC meal,Time_360,HMDB0007936,PC 31:1,0.0537178164563187,0.0363238903905759,0.213262649558204,,Main,-0.01747700870921,0.124912641621847
HF genotype,HC meal,Time_(joint),HMDB0007936,PC 31:1,,,,0.213262649558204,Main,,
HF genotype,HC meal,Time_360,HMDB0008511,PC 40:10,0.0668390308192443,0.0244564434302448,0.0522820076139083,,Main,0.0189044016959645,0.114773659942524
HF genotype,HC meal,Time_(joint),HMDB0008511,PC 40:10,,,,0.0522820076139083,Main,,
HF genotype,HC meal,Time_360,HMDB0007869,PC 30:0,0.08711475682274,0.0404592254475999,0.0976360588491144,,Main,0.00781467494544412,0.166414838700036
HF genotype,HC meal,Time_(joint),HMDB0007869,PC 30:0,,,,0.0976360588491144,Main,,
HF genotype,HC meal,Time_360,HMDB0008006,PC 34:3,0.100087701341624,0.0299456413340722,0.028773756799932,,Main,0.0413942443268427,0.158781158356406
HF genotype,HC meal,Time_(joint),HMDB0008006,PC 34:3,,,,0.028773756799932,Main,,
HF genotype,HC meal,Time_360,HMDB0007940,PC 33:2,0.0837791999386241,0.0349039243044793,0.0743336498250166,,Main,0.0153675083018447,0.152190891575404
HF genotype,HC meal,Time_(joint),HMDB0007940,PC 33:2,,,,0.0743336498250166,Main,,
HF genotype,HC meal,Time_360,HMDB0002329,Oxalic acid,0.500768013757965,0.138789286500704,0.0225943879380034,,Main,0.228741012216585,0.772795015299344
HF genotype,HC meal,Time_(joint),HMDB0002329,Oxalic acid,,,,0.0225943879380034,Main,,
HF genotype,HC meal,Time_360,HMDB0008428,PC 35:4,0.0796704028813567,0.0292380952213301,0.0527204401248694,,Main,0.0223637362475497,0.136977069515164
HF genotype,HC meal,Time_(joint),HMDB0008428,PC 35:4,,,,0.0527204401248695,Main,,
HF genotype,HC meal,Time_360,HMDB0007983,PC 36:4_A,0.154135708382154,0.0451252998938788,0.0268854822986497,,Main,0.0656901205901514,0.242581296174156
HF genotype,HC meal,Time_(joint),HMDB0007983,PC 36:4_A,,,,0.0268854822986497,Main,,
HF genotype,HC meal,Time_360,HMDB0007873,PC 32:1,0.071690328638698,0.0343769553939235,0.105375117583841,,Main,0.00431149606660795,0.139069161210788
HF genotype,HC meal,Time_(joint),HMDB0007873,PC 32:1,,,,0.105375117583841,Main,,
HF genotype,HC meal,Time_360,HMDB0011745,N-Acetylmethionine,0.0794909996860385,0.0476018248845299,0.170258175083196,,Main,-0.0138085770876401,0.172790576459717
HF genotype,HC meal,Time_(joint),HMDB0011745,N-Acetylmethionine,,,,0.170258175083196,Main,,
HF genotype,HC meal,Time_360,HMDB0000402,2-Isopropylmalic acid,-0.0726445532205646,0.0238768583388279,0.0383095680250434,,Main,-0.119443195564667,-0.025845910876462
HF genotype,HC meal,Time_(joint),HMDB0000402,2-Isopropylmalic acid,,,,0.0383095680250434,Main,,
HF genotype,HC meal,Time_360,HMDB0004949,Cer 34:1;O2,0.176666258022618,0.0184729462338503,0.000667836644562205,,Main,0.140459283404272,0.212873232640965
HF genotype,HC meal,Time_(joint),HMDB0004949,Cer 34:1;O2,,,,0.000667836644562205,Main,,
HF genotype,HC meal,Time_360,HMDB0000956,Tartaric acid,0.0547646468974847,0.074445517387192,0.502759472430018,,Main,-0.0911485671814116,0.200677860976381
HF genotype,HC meal,Time_(joint),HMDB0000956,Tartaric acid,,,,0.502759472430018,Main,,
HF genotype,HC meal,Time_360,HMDB0012101,SM 36:2;O2,0.0452916984572994,0.0211795466028857,0.0992589516887811,,Main,0.00377978711564346,0.0868036097989553
HF genotype,HC meal,Time_(joint),HMDB0012101,SM 36:2;O2,,,,0.0992589516887812,Main,,
HF genotype,HC meal,Time_360,HMDB0007012,DG 30:1,0.781813266606206,0.109315045288245,0.00202242936371595,,Main,0.567555777841247,0.996070755371166
HF genotype,HC meal,Time_(joint),HMDB0007012,DG 30:1,,,,0.00202242936371595,Main,,
HF genotype,HC meal,Time_360,HMDB0010168,SM 34:0;O2,0.0453958325235419,0.0326589107642541,0.236884938905937,,Main,-0.018615632574396,0.10940729762148
HF genotype,HC meal,Time_(joint),HMDB0010168,SM 34:0;O2,,,,0.236884938905937,Main,,
HF genotype,HC meal,Time_360,HMDB0000134,Fumaric and,-0.332618675678208,0.176494067639247,0.132576509499206,,Main,-0.678547048251131,0.0133096968947156
HF genotype,HC meal,Time_(joint),HMDB0000134,Fumaric and,,,,0.132576509499206,Main,,
HF genotype,HC meal,Time_360,HMDB0007025,DG 34:4,0.471923450019233,0.21394337346124,0.0920522828832228,,Main,0.0525944380352024,0.891252462003264
HF genotype,HC meal,Time_(joint),HMDB0007025,DG 34:4,,,,0.0920522828832228,Main,,
HF genotype,HC meal,Time_360,HMDB0009783,PI 34:1,-0.00260315659081698,0.0520237931189596,0.962491206408752,,Main,-0.104569791103978,0.0993634779223438
HF genotype,HC meal,Time_(joint),HMDB0009783,PI 34:1,,,,0.962491206408752,Main,,
HF genotype,HC meal,Time_360,HMDB0007991,PC 38:6,0.0375277392352416,0.024770472558891,0.204341997516215,,Main,-0.0110223869801848,0.086077865450668
HF genotype,HC meal,Time_(joint),HMDB0007991,PC 38:6,,,,0.204341997516215,Main,,
HF genotype,HC meal,Time_360,HMDB0001857,"1,3-Dimethyluric acid",-0.276649063806875,0.227714167839157,0.291214291665467,,Main,-0.722968832771622,0.169670705157873
HF genotype,HC meal,Time_(joint),HMDB0001857,"1,3-Dimethyluric acid",,,,0.291214291665467,Main,,
HF genotype,HC meal,Time_360,HMDB0241924,N-palmitoyl glutamine,0.144357663509666,0.300563207810459,0.656106243033858,,Main,-0.444746223798833,0.733461550818165
HF genotype,HC meal,Time_(joint),HMDB0241924,N-palmitoyl glutamine,,,,0.656106243033858,Main,,
HF genotype,HC meal,Time_360,HMDB0240622,SM 35:1;O2,0.00551144184338437,0.0375508468588711,0.890411677495909,,Main,-0.068088218000003,0.0791111016867717
HF genotype,HC meal,Time_(joint),HMDB0240622,SM 35:1;O2,,,,0.890411677495909,Main,,
HF genotype,HC meal,Time_360,HMDB0009778,PI 32:0,-0.190817498081231,0.284092235710371,0.538589047458408,,Main,-0.747638280073559,0.366003283911098
HF genotype,HC meal,Time_(joint),HMDB0009778,PI 32:0,,,,0.538589047458408,Main,,
HF genotype,HC meal,Time_360,HMDB0008928,PE 34:2,0.410705374802896,0.113386541477218,0.0223141971750173,,Main,0.188467753507548,0.632942996098244
HF genotype,HC meal,Time_(joint),HMDB0008928,PE 34:2,,,,0.0223141971750173,Main,,
HF genotype,HC meal,Time_360,HMDB0007973,PC 34:2,0.0708282090968623,0.0251411444611843,0.0479632930080019,,Main,0.0215515659529411,0.120104852240784
HF genotype,HC meal,Time_(joint),HMDB0007973,PC 34:2,,,,0.0479632930080019,Main,,
HF genotype,HC meal,Time_360,HMDB0008937,PE 36:4,0.162866881237943,0.0995862941426181,0.177297943107414,,Main,-0.0323222552815884,0.358056017757475
HF genotype,HC meal,Time_(joint),HMDB0008937,PE 36:4,,,,0.177297943107414,Main,,
HF genotype,HC meal,Time_360,HMDB0014581,Allopurinol,-0.0429365441730852,0.0347630928143901,0.284374885449873,,Main,-0.11107220608929,0.0251991177431194
HF genotype,HC meal,Time_(joint),HMDB0014581,Allopurinol,,,,0.284374885449873,Main,,
HF genotype,HC meal,Time_360,HMDB0008123,PC 40:7,0.0247417692359022,0.0168260079634495,0.215392771469987,,Main,-0.00823720637245889,0.0577207448442632
HF genotype,HC meal,Time_(joint),HMDB0008123,PC 40:7,,,,0.215392771469987,Main,,
HF genotype,HC meal,Time_360,HMDB0009786,PI 36:2,0.15704876270396,0.0822868824050847,0.128960996112169,,Main,-0.00423352681000633,0.318331052217926
HF genotype,HC meal,Time_(joint),HMDB0009786,PI 36:2,,,,0.128960996112169,Main,,
HF genotype,HC meal,Time_360,HMDB0009060,PE 36:3,0.32629598507998,0.0662451309851981,0.00789775404710545,,Main,0.196455528348992,0.456136441810969
HF genotype,HC meal,Time_(joint),HMDB0009060,PE 36:3,,,,0.00789775404710545,Main,,
HF genotype,HC meal,Time_360,HMDB0009069,PE 38:5,0.160988687773881,0.0708313262877411,0.0854586354244934,,Main,0.0221592882499079,0.299818087297853
HF genotype,HC meal,Time_(joint),HMDB0009069,PE 38:5,,,,0.0854586354244934,Main,,
HF genotype,HC meal,Time_360,HMDB0001138,N-Acetylglutamic acid,-0.230027512354151,0.14769959164073,0.194369566975029,,Main,-0.519518711969981,0.0594636872616788
HF genotype,HC meal,Time_(joint),HMDB0001138,N-Acetylglutamic acid,,,,0.194369566975029,Main,,
HF genotype,HC meal,Time_360,HMDB0240629,PC 39:6,0.0442101893578809,0.0179373501795026,0.0693402294675129,,Main,0.0090529830060558,0.0793673957097059
HF genotype,HC meal,Time_(joint),HMDB0240629,PC 39:6,,,,0.0693402294675129,Main,,
HF genotype,HC meal,Time_360,HMDB0011269,PC P-32:1,0.0111192451319596,0.0148996980594705,0.496974109019632,,Main,-0.0180841630646026,0.0403226533285218
HF genotype,HC meal,Time_(joint),HMDB0011269,PC P-32:1,,,,0.496974109019632,Main,,
HF genotype,HC meal,Time_360,HMDB0013404,PC O-32:1,0.0423291181028617,0.0296224184628032,0.226222081475564,,Main,-0.0157308220842326,0.100389058289956
HF genotype,HC meal,Time_(joint),HMDB0013404,PC O-32:1,,,,0.226222081475564,Main,,
HF genotype,HC meal,Time_360,HMDB0001348,SM 36:1;O2,0.0271378758870812,0.0268225105522106,0.368882809048862,,Main,-0.0254342447952516,0.0797099965694139
HF genotype,HC meal,Time_(joint),HMDB0001348,SM 36:1;O2,,,,0.368882809048862,Main,,
HF genotype,HC meal,Time_360,HMDB0007946,PC 35:2,0.104297674671562,0.0304427517703583,0.0266324867738702,,Main,0.04462988120166,0.163965468141465
HF genotype,HC meal,Time_(joint),HMDB0007946,PC 35:2,,,,0.0266324867738702,Main,,
HF genotype,HC meal,Time_360,HMDB0011229,PC P-38:6,0.0481453320430433,0.0192974182993412,0.0671307543431494,,Main,0.0103223921763344,0.0859682719097521
HF genotype,HC meal,Time_(joint),HMDB0011229,PC P-38:6,,,,0.0671307543431493,Main,,
HF genotype,HC meal,Time_360,HMDB0007011,DG 30:0,1.20491915033395,0.590625706499637,0.110934499798063,,Main,0.0472927655946613,2.36254553507324
HF genotype,HC meal,Time_(joint),HMDB0007011,DG 30:0,,,,0.110934499798063,Main,,
HF genotype,HC meal,Time_360,HMDB0007132,DG 34:3,0.197463181577513,0.435821481913658,0.673978554911418,,Main,-0.656746922973256,1.05167328612828
HF genotype,HC meal,Time_(joint),HMDB0007132,DG 34:3,,,,0.673978554911418,Main,,
HF genotype,HC meal,Time_360,HMDB0011205,PC P-31:0,0.0967315193810155,0.225807857285706,0.690434270027829,,Main,-0.345851880898968,0.539314919660999
HF genotype,HC meal,Time_(joint),HMDB0011205,PC P-31:0,,,,0.690434270027829,Main,,
HF genotype,HC meal,Time_360,HMDB0011420,PE P-38:6,0.0720691116019396,0.0314157058522569,0.0834841609631041,,Main,0.0104943281315161,0.133643895072363
HF genotype,HC meal,Time_(joint),HMDB0011420,PE P-38:6,,,,0.0834841609631041,Main,,
HF genotype,HC meal,Time_360,HMDB0001889,Theophylline,0.121267540594758,0.0682877695490851,0.150413415039433,,Main,-0.012576487721449,0.255111568910965
HF genotype,HC meal,Time_(joint),HMDB0001889,Theophylline,,,,0.150413415039433,Main,,
HF genotype,HC meal,Time_360,HMDB0013409,PC O-38:6,0.0195975098167424,0.0166806970761783,0.305214105824231,,Main,-0.013096656452567,0.0522916760860518
HF genotype,HC meal,Time_(joint),HMDB0013409,PC O-38:6,,,,0.305214105824231,Main,,
HF genotype,HC meal,Time_360,HMDB0007955,PC 37:4,0.0706989375880822,0.0187105755861642,0.0194600713079708,,Main,0.0340262094392004,0.107371665736964
HF genotype,HC meal,Time_(joint),HMDB0007955,PC 37:4,,,,0.0194600713079708,Main,,
HF genotype,HC meal,Time_360,HMDB0011211,PC P-34:2,0.00813895694251981,0.0128116125972409,0.559770706780507,,Main,-0.0169718037480724,0.033249717633112
HF genotype,HC meal,Time_(joint),HMDB0011211,PC P-34:2,,,,0.559770706780507,Main,,
HF genotype,HC meal,Time_360,HMDB0011343,PE P-34:2,0.0957302391309042,0.0351859578050807,0.0529488849337997,,Main,0.026765761832946,0.164694716428862
HF genotype,HC meal,Time_(joint),HMDB0011343,PE P-34:2,,,,0.0529488849337997,Main,,
HF genotype,HC meal,Time_360,HMDB0011151,PC P-34:1,0.0322382691287544,0.0142671374850296,0.0867171716468397,,Main,0.00427467965809634,0.0602018585994124
HF genotype,HC meal,Time_(joint),HMDB0011151,PC P-34:1,,,,0.0867171716468397,Main,,
HF genotype,HC meal,Time_360,HMDB0007972,PC 34:1,0.032930721753752,0.0190007864281128,0.158103852825726,,Main,-0.00431081964534914,0.070172263152853
